3906.0126270000 0.9980470000 0.0007860000 ASTEP 2.112 859
3906.0133490000 0.9975360000 0.0007990000 ASTEP 2.115 890
3906.0140710000 0.9989440000 0.0007790000 ASTEP 2.118 905
3906.0147930000 0.9987600000 0.0008030000 ASTEP 2.121 952
3906.0155140000 1.0017090000 0.0007800000 ASTEP 2.124 1016
3906.0162360000 1.0028180000 0.0007890000 ASTEP 2.126 1038
3906.0169570000 0.9998580000 0.0007660000 ASTEP 2.129 1038
3906.0176790000 0.9991170000 0.0007680000 ASTEP 2.132 1029
3906.0184010000 1.0038280000 0.0007580000 ASTEP 2.135 1037
3906.0191220000 1.0032510000 0.0007510000 ASTEP 2.138 1025
3906.0198440000 1.0002450000 0.0007650000 ASTEP 2.141 1002
3906.0205660000 0.9982360000 0.0007520000 ASTEP 2.143 963
3906.0212870000 0.9956600000 0.0007480000 ASTEP 2.146 967
3906.0220090000 1.0016330000 0.0007540000 ASTEP 2.149 998
3906.0227310000 1.0023280000 0.0007750000 ASTEP 2.152 1008
3906.0234530000 0.9999780000 0.0007770000 ASTEP 2.154 985
3906.0241740000 1.0041920000 0.0007660000 ASTEP 2.157 947
3906.0248960000 1.0050720000 0.0007640000 ASTEP 2.160 937
3906.0256180000 1.0013290000 0.0007480000 ASTEP 2.163 961
3906.0263390000 1.0016540000 0.0007590000 ASTEP 2.166 984
3906.0270610000 1.0016070000 0.0007650000 ASTEP 2.168 997
3906.0277820000 0.9964140000 0.0007920000 ASTEP 2.171 979
3906.0285040000 1.0062350000 0.0007760000 ASTEP 2.174 923
3906.0292260000 0.9961170000 0.0007760000 ASTEP 2.177 887
3906.0299480000 0.9983260000 0.0008040000 ASTEP 2.179 891
3906.0306690000 1.0059560000 0.0008320000 ASTEP 2.182 931
3906.0313910000 0.9951980000 0.0008080000 ASTEP 2.185 948
3906.0321120000 1.0023400000 0.0007960000 ASTEP 2.187 969
3906.0328340000 0.9938240000 0.0007860000 ASTEP 2.190 990
3906.0335550000 0.9975970000 0.0008060000 ASTEP 2.193 973
3906.0342770000 1.0008620000 0.0008770000 ASTEP 2.195 922
3906.0349990000 0.9921900000 0.0008840000 ASTEP 2.198 905
3906.0357200000 0.9936280000 0.0008750000 ASTEP 2.201 901
3906.0364420000 0.9977280000 0.0008400000 ASTEP 2.203 913
3906.0371630000 1.0037090000 0.0008330000 ASTEP 2.206 916
3906.0378850000 0.9986730000 0.0008300000 ASTEP 2.208 925
