4024.722396 1.003497 0.008807 NGTS 1.36379
4024.722546 0.992496 0.008734 NGTS 1.36288
4024.722697 0.98997 0.008717 NGTS 1.36197
4024.722836 0.990338 0.008698 NGTS 1.36107
4024.722986 0.995958 0.008717 NGTS 1.36017
4024.723137 1.002537 0.00874 NGTS 1.35926
4024.723287 1.006632 0.008733 NGTS 1.35837
4024.723426 0.999035 0.008683 NGTS 1.35747
4024.723576 1.010604 0.008724 NGTS 1.35658
4024.723727 0.999485 0.008662 NGTS 1.35568
4024.723877 1.002233 0.008652 NGTS 1.35479
4024.724028 0.987993 0.008573 NGTS 1.35391
4024.724167 0.992698 0.008588 NGTS 1.35302
4024.724317 1.006114 0.008649 NGTS 1.35213
4024.724468 1.000709 0.00862 NGTS 1.35126
4024.724618 0.980547 0.008494 NGTS 1.35035
4024.724769 0.989835 0.008542 NGTS 1.34947
4024.724919 1.000873 0.0086 NGTS 1.3486
4024.725058 0.995084 0.008567 NGTS 1.34772
4024.725208 0.999543 0.008596 NGTS 1.34685
4024.725359 1.005049 0.008635 NGTS 1.34598
4024.725509 0.993511 0.008573 NGTS 1.34511
4024.72566 0.994284 0.008576 NGTS 1.34424
4024.725799 1.004365 0.008639 NGTS 1.34338
4024.725949 1.000914 0.008613 NGTS 1.34251
4024.7261 1.000692 0.008625 NGTS 1.34165
4024.72625 1.009214 0.008667 NGTS 1.34079
4024.726389 0.995731 0.00859 NGTS 1.33993
4024.726539 0.99195 0.00857 NGTS 1.33908
4024.72669 1.003549 0.008615 NGTS 1.33822
4024.72684 0.983589 0.008503 NGTS 1.33735
4024.726991 0.99942 0.008583 NGTS 1.3365
4024.727141 0.98479 0.008486 NGTS 1.33565
4024.727292 1.00182 0.008565 NGTS 1.3348
4024.727431 0.997979 0.008527 NGTS 1.33396
4024.727581 1.000003 0.008533 NGTS 1.33312
4024.727731 1.001446 0.008512 NGTS 1.33227
4024.727882 0.993929 0.008472 NGTS 1.33143
4024.728021 1.002965 0.008509 NGTS 1.33059
4024.728171 0.995162 0.008449 NGTS 1.32976
4024.728322 0.992286 0.008432 NGTS 1.32892
4024.728472 0.999568 0.008448 NGTS 1.32809
4024.728611 0.993121 0.0084 NGTS 1.32726
4024.728762 1.00095 0.008431 NGTS 1.32643
4024.728912 0.999497 0.008418 NGTS 1.32561
4024.729062 0.994815 0.008378 NGTS 1.32476
4024.729213 1.008514 0.008453 NGTS 1.32394
4024.729363 0.992071 0.008361 NGTS 1.32312
4024.729502 0.996878 0.008376 NGTS 1.3223
4024.729653 1.004847 0.008405 NGTS 1.32148
4024.729803 0.998123 0.008369 NGTS 1.32067
4024.729954 0.992752 0.00833 NGTS 1.31985
4024.730093 0.997092 0.008352 NGTS 1.31904
4024.730243 1.001173 0.008365 NGTS 1.31823
4024.730394 1.002392 0.008378 NGTS 1.31741
4024.730544 1.015216 0.008427 NGTS 1.31661
4024.730694 1.01072 0.008417 NGTS 1.3158
4024.730833 1.009372 0.008393 NGTS 1.315
4024.730984 1.015955 0.008421 NGTS 1.31419
4024.731134 0.990202 0.008299 NGTS 1.31339
4024.731285 0.990367 0.008301 NGTS 1.31257
4024.731435 0.998949 0.008344 NGTS 1.31177
4024.731586 0.989443 0.008297 NGTS 1.31098
4024.731725 1.008451 0.008397 NGTS 1.31018
4024.731875 1.0102 0.008399 NGTS 1.30939
4024.732025 1.009979 0.008402 NGTS 1.3086
4024.732176 0.995714 0.008326 NGTS 1.30781
4024.732326 0.999578 0.008345 NGTS 1.307
4024.732477 0.994255 0.008305 NGTS 1.30622
4024.732616 0.999899 0.008334 NGTS 1.30543
4024.732766 1.005281 0.00836 NGTS 1.30465
4024.732917 0.994783 0.008295 NGTS 1.30387
4024.733067 0.998379 0.008318 NGTS 1.30309
4024.733206 0.991102 0.008272 NGTS 1.30232
4024.733356 1.00215 0.008324 NGTS 1.30154
4024.733507 0.995019 0.008278 NGTS 1.30074
4024.733657 1.006283 0.008334 NGTS 1.29997
4024.733808 0.991539 0.008254 NGTS 1.2992
4024.733958 1.003986 0.008317 NGTS 1.29843
4024.734097 0.994885 0.008264 NGTS 1.29766
4024.734248 1.000012 0.008287 NGTS 1.2969
4024.734398 1.001777 0.00828 NGTS 1.29613
4024.734549 0.993306 0.008243 NGTS 1.29537
4024.734688 0.995506 0.008253 NGTS 1.29461
4024.734838 0.98737 0.008216 NGTS 1.29385
4024.734988 0.995811 0.008253 NGTS 1.29309
4024.735139 1.008216 0.008312 NGTS 1.29234
4024.735289 1.001081 0.008278 NGTS 1.29158
4024.735428 0.996227 0.008252 NGTS 1.29083
4024.735579 0.996299 0.008246 NGTS 1.29008
4024.735729 0.992066 0.008225 NGTS 1.28932
4024.73588 1.000468 0.008262 NGTS 1.28857
4024.73603 1.002981 0.008278 NGTS 1.28782
4024.736181 1.010643 0.008313 NGTS 1.28708
4024.736319 0.993168 0.008226 NGTS 1.28633
4024.73647 0.99653 0.008234 NGTS 1.2856
4024.73662 0.994642 0.00823 NGTS 1.28485
4024.736771 0.994396 0.008213 NGTS 1.28412
4024.73691 0.994661 0.008209 NGTS 1.28338
4024.73706 1.003688 0.008253 NGTS 1.28264
4024.737211 0.996085 0.008211 NGTS 1.28191
4024.737361 1.014166 0.008295 NGTS 1.28118
4024.7375 1.005949 0.008249 NGTS 1.28045
4024.73765 1.003054 0.008226 NGTS 1.27973
4024.737801 0.993155 0.008178 NGTS 1.279
4024.737951 1.002208 0.008214 NGTS 1.27826
4024.738102 0.991433 0.008161 NGTS 1.27753
4024.738252 0.995747 0.008188 NGTS 1.27681
4024.738391 0.994595 0.008173 NGTS 1.27609
4024.738542 0.996579 0.008176 NGTS 1.27537
4024.738692 1.006855 0.008228 NGTS 1.27465
4024.738843 1.009042 0.008231 NGTS 1.27393
4024.738993 1.013835 0.008258 NGTS 1.27321
4024.739132 0.999656 0.008192 NGTS 1.2725
